pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2024006984,1,1,2,1247,303,,4,,,,,,12,2024,10,83,3,5,2,3,4,0,5,1,1,2,3,3,1,1,9,9,9,0,0,9,3,32,323,0,16,3,204610,707506
2024006987,1,1,3,0,,,,,85,854,210,12067,12,2024,12,55,4,1,1,3,2,3,0,5,1,5,3,1,2,2,9,9,9,0,0,9,2,24,242,99,99,1,228300,758883
2024006993,1,1,3,0,,,,,40,431,2696,4219,52,2024,1,61,4,1,3,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,187175,647121
2024007002,1,1,3,0,,,,,4,35,646,279,38,2024,6,42,4,1,2,3,3,0,4,5,1,2,5,1,9,1,9,9,9,0,0,9,6,61,614,99,99,1,162766,619420
2024007022,1,1,3,0,,,,,65,7264,516,10461,14,2024,12,82,4,5,5,3,2,3,0,4,1,3,3,6,1,1,9,9,9,0,0,9,2,23,233,99,99,1,233236,727702
2024007039,1,1,2,5000,2562,,34,,,,,,20,2024,2,45,4,1,1,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,1,180102,663615
2024007042,1,1,1,7600,501,221,,7470001,,,,,12,2024,1,58,4,1,2,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,2,2,24,246,0,15,1,208084,758800
2024007069,1,1,3,0,,,,,4,771,2174,8046,12,2024,8,30,4,1,5,3,2,1,0,1,1,5,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,206851,746234
2024007073,1,1,2,3000,1352,,9999,,,,,,61,2024,10,69,4,5,5,2,3,3,0,1,1,2,3,6,1,1,9,9,9,0,0,9,1,11,111,0,12,3,217372,628837
2024007083,1,1,4,0,,,,,471,0,51,,51,2024,2,89,4,5,4,3,2,0,3,4,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,189758,664076
2024007108,1,1,1,4000,553,907,,70321,,,,,11,2024,10,65,3,1,6,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,196794,747917
2024007115,1,1,2,4000,309,,14,,,,,,11,2024,9,51,4,1,1,3,2,1,0,1,1,4,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200857,746204
2024007126,1,1,3,0,,,,,4,581,1545,361,51,2024,12,81,4,5,4,3,2,0,2,5,1,2,3,3,1,1,9,9,9,0,0,9,4,41,411,99,99,1,191120,700030
2024007131,1,2,1,3616,141,225,,130104,,,,,43,2024,1,63,4,1,2,3,1,0,2,1,1,2,3,1,1,1,9,9,9,2,3,1,7,77,777,0,16,1,228996,631608
2024007161,1,1,3,0,,,,,70,85,661,1227,12,2024,4,36,1,1,2,3,10,1,0,5,1,3,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,215919,757449
2024007163,1,1,4,0,,,,,224,0,27,,34,2024,12,73,4,5,3,2,10,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,62,626,99,99,1,186058,551201
2024007173,1,1,3,0,,,,,20,0,60,8062,20,2024,2,41,4,1,1,3,5,3,0,1,1,4,3,1,2,2,9,9,9,0,0,9,5,51,513,99,99,1,177427,656553
2024007208,1,1,1,654,162,152,,1,,,,,12,2024,5,42,4,1,6,3,2,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,3,32,323,0,26,1,204664,711904
2024007217,1,1,2,5000,2307,,36,,,,,,20,2024,8,74,4,1,7,3,1,3,0,1,1,0,5,1,9,1,9,9,9,3,2,9,5,51,511,0,13,1,179665,662733
2024007234,1,1,4,0,,,,,79,0,59,,12,2024,7,69,4,1,6,3,11,0,2,5,0,2,5,1,1,5,9,9,9,0,0,9,3,31,311,99,99,1,212871,746833
2024007257,1,1,2,4000,559,,33,,,,,,11,2024,4,41,4,1,2,3,1,0,4,1,1,0,3,1,1,1,9,9,7,0,0,9,3,31,311,0,13,1,196404,746436
2024007273,1,1,2,7100,1081,,1,,,,,,38,2024,9,33,4,1,1,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,61,614,0,14,1,158325,620081
2024007332,1,1,1,6500,606,611,,170007,,,,,12,2024,5,41,4,1,7,2,2,0,5,1,1,4,3,1,1,1,9,9,9,0,0,9,3,32,324,0,14,1,192865,705048
2024007333,1,1,1,7400,993,1001,,10200326,,,,,51,2024,5,52,4,1,4,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186223,687337
2024007336,1,1,4,0,,,,,6678,0,28,,14,2024,10,28,4,1,2,2,2,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,2,23,231,99,99,1,248993,707338
2024007348,1,1,4,0,,,,,1,0,274,,52,2024,9,17,4,5,5,1,3,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,4,43,431,99,99,1,195376,643239
2024007351,1,1,1,6600,632,725,,8080043,,,,,20,2024,9,7,4,5,5,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,513,0,14,1,177784,658992
2024007354,1,1,3,0,,,,,1,6,220,4193,52,2024,7,59,4,1,1,2,6,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,43,431,99,99,1,193183,648214
2024007358,1,1,4,0,,,,,383,0,7,,38,2024,9,47,4,1,2,3,5,3,0,4,1,3,4,1,1,1,9,9,9,0,0,9,6,61,611,99,99,1,180828,629467
2024007364,1,1,2,3000,4316,,9999,,,,,,61,2024,10,56,4,1,3,2,1,1,0,1,1,2,3,1,1,1,9,9,9,3,3,1,1,11,111,0,12,3,222569,634520
2024007373,1,1,2,4000,215,,9999,,,,,,12,2024,11,23,4,5,6,2,1,0,3,1,1,1,3,3,1,1,9,9,9,3,3,1,3,31,311,0,13,3,206756,747474
2024007388,1,1,2,7900,1017,,9999,,,,,,51,2024,4,65,4,1,5,3,2,0,5,1,1,0,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,3,186908,667348
2024007390,1,1,1,6100,975,891,,9460031,,,,,20,2024,1,77,4,5,1,2,1,1,0,1,1,2,3,3,9,2,9,9,9,3,4,1,5,51,512,0,13,1,185069,665748
2024007407,1,1,2,1167,,,9999,,,,,,12,2024,9,71,4,1,6,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,3,32,324,15,18,2,191618,712327
2024007417,1,1,2,8300,447,,9999,,,,,,52,2024,5,55,4,1,4,2,13,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,44,442,0,13,3,178493,655418
2024007425,1,2,4,0,,,,,446,0,76,,43,2024,3,65,1,1,1,3,5,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,7,77,777,99,99,1,204179,652519
2024007452,1,1,1,7200,330,103,,17810189,,,,,52,2024,4,88,4,5,1,3,2,0,3,1,1,4,3,3,1,1,9,9,9,0,0,9,4,44,442,0,15,1,181037,647596
2024007458,1,1,2,9300,238,,11,,,,,,12,2024,7,44,4,1,4,3,7,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,32,322,99,16,1,194828,718925
2024007462,1,1,2,638,163,,30,,,,,,51,2024,9,53,4,1,3,2,7,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,41,412,0,26,2,198032,688339
2024007492,1,1,1,70,870,622,,10150320,,,,,38,2024,10,45,3,1,3,3,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,1,6,61,613,0,13,1,166028,631181
2024007497,1,1,3,0,,,,,4,553,1392,335,51,2024,12,53,4,1,4,3,4,0,3,5,0,4,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,189931,684669
2024007511,1,1,2,70,180,,1,,,,,,38,2024,2,45,4,1,5,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,61,613,0,13,3,167201,634258
2024007523,1,1,1,6400,309,333,,650021,,,,,20,2024,4,54,4,1,6,3,2,3,0,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,511,0,14,1,185289,673418
2024007533,1,1,3,0,,,,,55,444,76,3437,51,2024,10,70,1,1,5,3,3,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,196157,675365
2024007538,1,1,1,2630,168,396,,8560001,,,,,38,2024,6,58,1,1,4,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,6,61,612,0,15,1,179504,612419
2024007564,1,1,4,0,,,,,1,0,510,,61,2024,7,59,4,1,4,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99,99,1,213636,633959
2024007588,1,2,3,0,,,,,4433,0,1,11949,43,2024,3,84,4,5,7,3,10,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,7,77,777,99,99,1,202511,648647
2024007613,1,1,4,0,,,,,3825,0,3,,38,2024,8,36,4,1,6,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,6,61,611,99,99,1,178050,628119
2024007628,1,1,3,0,,,,,4,0,1150,315,20,2024,12,29,4,1,4,2,1,0,3,1,1,3,1,11,1,1,9,9,9,3,4,1,5,51,512,99,99,1,184537,662521
2024007659,1,1,4,0,,,,,45,0,272,,61,2024,3,67,4,1,5,3,3,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,219589,640707
2024007676,1,1,1,8300,524,712,,20390208,,,,,52,2024,4,41,4,1,1,2,2,0,3,1,1,5,3,1,1,1,9,9,9,0,0,9,4,44,442,0,13,1,183232,652147
2024007689,1,1,2,9000,1016,,40,,,,,,34,2024,7,35,4,1,3,3,1,1,0,1,1,2,3,1,1,1,9,9,9,3,3,9,6,62,623,0,13,3,180261,571775
2024007693,1,1,1,8600,903,1011,,8980127,,,,,20,2024,9,78,4,5,5,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183304,665667
2024007698,1,1,4,0,,,,,411,0,38,,52,2024,9,53,4,1,3,2,4,0,3,3,1,4,3,1,1,1,9,9,9,0,0,9,4,44,441,99,99,1,179673,643212
2024007710,1,1,2,7600,232,,9999,,,,,,12,2024,8,85,4,5,1,3,1,3,0,1,1,0,3,3,1,1,9,9,9,3,3,1,2,24,246,0,15,3,208938,758291
2024007711,1,1,1,4000,592,1142,,16460323,,,,,11,2024,1,65,4,1,6,3,2,1,0,3,1,4,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,196225,746476
2024007721,1,1,4,0,,,,,4,0,766,,38,2024,7,80,4,5,3,2,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,61,611,99,99,1,168354,629395
2024007747,1,1,4,0,,,,,3631,0,13,,38,2024,1,91,4,5,1,3,5,0,4,1,1,3,5,3,1,1,9,9,9,0,0,9,6,61,614,99,99,1,165005,626902
2024007749,1,1,2,3000,,,9999,,,,,,61,2024,5,58,4,1,5,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,0,12,2,220976,632344
2024007762,1,1,1,1224,3124,3197,,90108,,,,,51,2024,10,67,3,1,1,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,99,18,1,199846,680644
2024007764,1,1,2,8400,403,,203,,,,,,52,2024,6,88,4,5,1,2,1,0,2,1,1,3,3,3,1,1,9,9,9,1,3,1,4,44,441,0,14,1,182061,645455
2024007772,1,1,2,1247,307,,25,,,,,,12,2024,4,39,4,1,6,2,1,0,5,0,1,2,1,1,1,1,9,9,9,9,0,9,3,32,323,0,16,3,204407,707791
2024007773,1,1,1,9000,472,448,,11210223,,,,,34,2024,7,65,4,1,2,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,177545,574419
2024007796,1,1,4,0,,,,,5503,0,7,,51,2024,7,70,4,1,4,3,4,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,192917,678263
2024007810,1,1,4,0,,,,,79,,48,,12,2024,9,25,4,5,1,1,1,0,2,5,1,5,3,10,1,1,6,2,9,3,2,1,2,24,246,99,99,1,212775,747895
2024007861,1,1,1,3000,235,4113,,25030124,,,,,61,2024,9,39,4,1,6,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221535,633429
2024007886,1,1,1,3000,4484,4465,,26960723,,,,,61,2024,1,3,4,5,2,3,2,1,0,7,1,4,5,6,9,5,9,9,9,0,0,9,1,11,111,0,12,1,217962,637001
2024007913,1,1,4,0,,,,,6,0,1150,,52,2024,10,30,4,1,1,1,1,0,2,7,1,3,3,1,1,1,9,9,9,1,2,2,4,43,432,99,99,1,190296,646376
2024007937,1,1,4,0,,,,,772,0,32,,12,2024,11,63,4,1,1,3,2,0,4,4,1,4,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,207534,743500
2024007956,1,1,4,0,,,,,77,0,564,,14,2024,2,58,4,1,5,2,3,1,0,5,1,5,3,1,1,1,9,9,9,0,0,9,2,23,237,99,99,1,228064,741674
2024007965,1,1,4,0,,,,,2,0,430,,51,2024,10,67,2,1,6,3,4,0,3,3,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,187603,691681
2024007982,1,1,4,0,,,,,5,0,57,,20,2024,5,69,4,1,1,2,2,1,0,5,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,186559,670185
2024007994,1,1,3,0,,,,,398,0,99,11053,61,2024,6,31,4,1,2,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,220912,626554
2024007999,1,1,1,9000,964,969,,250063,,,,,34,2024,11,62,4,1,4,3,1,9,0,1,1,4,4,11,1,1,9,9,9,3,4,2,6,62,623,0,13,1,179921,572570
2024008005,1,1,1,5000,1011,185,,20930112,,,,,20,2024,3,17,4,5,7,3,8,0,4,2,1,3,3,3,1,1,2,2,9,0,0,9,5,51,511,0,13,1,180766,670000
2024008012,1,1,3,0,,,,,40,4623,2870,761,51,2024,1,96,4,5,1,3,2,0,2,5,1,0,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,191217,661621
2024008024,1,1,1,1031,167,298,,670089,,,,,38,2024,10,83,4,5,3,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,6,61,614,0,16,1,162635,604310
2024008036,1,1,4,0,,,,,804,0,73,,12,2024,2,72,4,5,1,2,4,3,0,4,1,2,3,5,1,1,9,9,9,0,0,9,2,24,242,99,99,1,235229,756879
2024008080,1,1,2,6100,,,9999,,,,,,20,2024,6,45,4,1,3,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,512,0,13,2,184558,665992
2024008089,1,2,4,0,,,,,437,0,70,,43,2024,2,7,4,5,6,2,11,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,1,11,111,99,99,1,225066,637124
2024008097,1,1,3,0,,,,,5533,444,0,2059,51,2024,3,53,4,1,7,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,199213,683131
2024008100,1,1,4,0,,,,,6953,0,36,,14,2024,12,83,4,5,5,3,5,2,0,4,1,2,3,5,1,1,9,9,9,0,0,9,2,23,236,99,99,1,211428,722923
2024008104,1,1,1,6900,302,374,,8190003,,,,,51,2024,2,34,4,1,4,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,0,14,1,192316,676569
2024008123,1,2,4,0,,,,,90,0,3027,,43,2024,8,38,4,1,5,2,2,2,0,4,1,5,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,243766,644706
2024008134,1,1,1,7400,329,303,,250021,,,,,51,2024,9,42,4,1,6,3,1,0,5,1,1,3,3,1,1,1,9,9,9,3,3,1,4,41,411,0,13,1,187123,693875
2024008142,1,1,2,8200,143,,50,,,,,,12,2024,8,46,4,1,1,3,1,1,0,1,1,1,3,1,1,1,9,9,9,3,3,1,3,31,311,0,16,1,207727,749756
2024008143,1,1,1,7900,905,129,,99970073,,,,,51,2024,9,35,4,1,1,3,1,0,2,1,1,0,3,1,1,1,9,9,9,4,3,9,4,42,422,0,13,1,188888,666327
2024008164,1,1,1,6400,538,775,,9810033,,,,,20,2024,2,44,4,1,3,3,2,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183005,674646
2024008177,1,1,3,0,,,,,293,2932,57,1849,34,2024,11,50,4,1,1,2,2,3,0,5,1,2,3,1,1,1,9,9,9,0,0,9,6,62,621,99,99,1,166859,595248
2024008182,1,1,2,8600,1519,,14,,,,,,20,2024,9,36,4,1,5,2,1,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,512,0,14,1,183462,663919
2024008186,1,1,2,2660,274,,9999,,,,,,52,2024,5,55,4,1,3,3,1,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,4,44,441,0,15,3,174872,643347
2024008190,1,1,1,7900,112,103,,9670013,,,,,51,2024,4,65,2,1,1,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190396,667389
2024008195,1,1,1,5000,3019,361,,80150397,,,,,20,2024,4,87,4,5,3,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,511,0,13,1,183872,668268
2024008218,1,1,2,2640,421,,9999,,,,,,51,2024,2,47,4,1,6,3,2,0,3,1,1,2,2,11,1,1,9,9,9,0,0,9,4,42,422,0,15,2,196255,666822
2024008226,1,1,1,6100,830,834,,9750043,,,,,20,2024,11,46,4,1,2,3,1,3,0,1,1,3,3,1,1,1,9,9,9,3,3,1,5,51,512,0,13,1,184473,665067
2024008231,1,1,2,2610,201,,9999,,,,,,61,2024,12,31,4,1,2,3,1,9,0,0,0,0,5,11,9,9,9,9,9,3,3,1,1,11,112,0,14,3,198797,627032
2024008233,1,1,1,6500,950,971,,9280008,,,,,12,2024,9,55,4,1,6,2,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,3,32,324,0,14,1,193028,703717
2024008239,1,1,4,0,,,,,4,0,772,,38,2024,9,71,4,1,7,3,8,0,3,5,1,5,3,1,1,1,2,9,9,0,0,9,6,61,611,99,99,1,168554,629948
2024008253,1,1,1,4000,357,360,,130223,,,,,11,2024,8,41,4,1,6,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,1,3,31,311,0,13,1,199820,747254
2024008273,1,1,4,0,,,,,808,0,141,,12,2024,9,27,4,5,3,2,10,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,2,29,294,99,99,1,275401,750876
2024008278,1,1,2,6800,256,,9999,,,,,,12,2024,2,24,4,5,4,2,2,3,0,3,1,3,5,3,1,1,9,9,9,0,0,9,3,31,311,0,15,3,210583,746901
2024008280,1,1,2,41,153,,23,,,,,,12,2024,3,65,4,1,6,3,7,3,0,1,1,2,4,1,1,1,9,9,9,0,0,9,4,41,411,99,19,1,192954,701401
2024008310,1,1,2,2630,112,,52,,,,,,38,2024,12,88,4,5,4,3,2,0,3,1,1,2,3,3,1,1,9,9,9,0,0,9,6,61,612,0,15,1,177972,613727
2024008314,1,1,4,0,,,,,2,0,438,,51,2024,6,53,4,1,4,3,4,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,187756,692449
2024008317,1,1,4,0,,,,,60,0,2154,,14,2024,11,92,4,5,6,3,2,3,0,5,1,3,3,3,1,1,9,9,9,0,0,9,2,23,234,99,99,1,227710,729234
2024008331,1,1,1,7900,236,426,,590062,,,,,51,2024,7,75,4,1,4,3,2,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190060,666827
2024008364,1,1,2,6200,221,,6,,,,,,20,2024,2,47,4,1,4,2,12,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,513,0,14,1,175961,659943
2024008365,1,1,2,6200,101,,15,,,,,,20,2024,2,61,4,1,2,3,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,9,5,51,513,0,14,1,177264,658996
2024008379,1,2,4,0,,,,,505,0,605,,41,2024,6,33,4,1,6,2,11,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,234956,664555
2024008388,1,2,2,3781,,,9999,,,,,,43,2024,10,38,2,1,4,3,2,1,0,1,0,2,3,1,1,1,9,9,9,0,0,9,7,77,777,76,37,2,229386,628934
2024008393,1,1,2,168,200,,9999,,,,,,51,2024,12,60,4,1,5,3,1,0,3,1,1,2,4,1,1,1,9,9,9,3,3,2,4,41,411,0,16,3,194271,692053
2024008394,1,1,3,0,,,,,444,531,269,4220,51,2024,10,75,4,5,5,3,3,0,2,1,1,4,3,3,1,1,9,9,9,0,0,9,4,42,421,99,99,1,195216,672804
2024008397,1,1,2,168,218,,9999,,,,,,51,2024,8,80,4,5,1,3,1,0,3,1,1,2,3,3,1,1,9,9,9,3,3,2,4,41,411,0,16,3,193053,691523
2024008400,1,1,2,1123,,,9999,,,,,,61,2024,2,70,4,5,6,3,1,3,0,1,1,2,3,4,1,1,9,9,9,0,0,9,1,11,112,26,31,2,199582,618685
2024008407,1,1,4,0,,,,,2,0,780,,12,2024,7,11,4,5,3,3,3,0,3,7,1,3,4,5,1,1,9,9,9,0,0,9,3,32,321,99,99,1,193472,724074
2024008440,1,1,4,0,,,,,2,0,256,,20,2024,3,15,1,5,1,2,8,1,0,3,1,5,3,3,1,1,6,2,9,0,0,9,5,51,511,99,99,1,182723,675499
2024008449,1,1,3,0,,,,,784,8054,186,3534,12,2024,3,30,4,1,4,3,5,3,0,4,1,5,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,225098,752460
2024008459,1,1,4,0,,,,,40,0,2865,,51,2024,1,69,4,5,1,3,8,0,3,5,1,4,3,6,2,2,2,2,9,0,0,9,4,42,422,99,99,1,191258,661154
2024008479,1,1,2,498,,,9999,,,,,,14,2024,3,76,4,5,4,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,2,23,237,99,27,2,235482,742442
2024008517,1,1,1,70,679,683,,9540355,,,,,38,2024,4,55,4,1,5,3,2,0,3,1,0,4,3,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,165405,630932
2024008524,1,1,1,8400,262,266,,17890452,,,,,52,2024,5,87,4,5,6,3,1,3,0,1,1,3,3,3,1,1,9,9,9,3,3,1,4,44,441,0,14,1,179380,644258
2024008531,1,1,4,0,,,,,,,,,34,2024,1,74,4,5,4,1,1,1,0,7,1,1,3,5,1,1,9,9,7,9,0,9,9,99,999,99,99,9,,
2024008536,1,1,2,1161,265,,9999,,,,,,34,2024,1,27,4,5,3,3,2,3,0,1,1,0,3,6,1,1,9,9,9,0,0,9,6,62,623,0,25,3,175720,588294
2024008538,1,1,4,0,,,,,20,0,139,,20,2024,4,13,4,5,2,2,3,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179838,662480
2024008553,1,1,2,3000,1807,,13,,,,,,61,2024,2,22,4,5,6,3,5,3,0,1,0,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,221675,625300
2024008564,1,1,2,2660,195,,9999,,,,,,52,2024,8,74,4,1,5,2,15,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,44,441,0,15,3,174880,644372
2024008579,1,1,2,6100,891,,119,,,,,,20,2024,9,41,4,1,1,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,512,0,13,1,185280,664952
2024008581,1,1,1,5000,1101,1107,,10800517,,,,,20,2024,9,16,4,5,6,3,2,0,4,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179488,664146
2024008598,1,1,3,0,,,,,4,0,1992,4035,11,2024,9,39,4,1,2,3,2,0,3,3,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,196816,743403
2024008607,1,1,2,4000,628,,12,,,,,,11,2024,7,16,4,5,4,2,7,0,4,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,199143,744166
2024008610,1,1,2,542,9000,,1,,,,,,14,2024,6,37,4,1,7,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,23,237,99,27,2,229505,736267
2024008674,1,1,4,0,,,,,85,0,82,,12,2024,6,95,4,5,6,2,8,0,5,5,1,3,3,3,1,1,8,4,9,0,0,9,2,24,246,99,99,1,215907,757452
2024008693,1,1,2,6400,547,,77,,,,,,20,2024,11,61,4,1,5,3,1,1,0,1,1,2,3,1,1,1,9,9,9,3,3,1,5,51,511,0,14,1,184333,674428
2024008735,1,1,4,0,,,,,6,0,1713,,51,2024,1,4,4,5,7,1,3,0,2,8,1,5,3,3,1,1,9,9,9,0,0,9,4,41,412,99,99,1,201674,696534
2024008754,1,1,4,0,,,,,6,0,1618,,51,2024,11,50,4,1,7,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,41,412,99,99,1,200180,687491
2024008760,1,1,2,3000,1121,,9999,,,,,,61,2024,11,64,4,1,6,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,0,12,3,218016,630940
2024008768,1,1,1,8400,653,729,,17890289,,,,,52,2024,6,91,4,5,7,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,4,44,441,0,14,1,182898,643625
2024008769,1,1,1,6200,310,518,,8190051,,,,,20,2024,8,51,4,1,3,3,2,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,177407,658171
2024008774,1,1,2,7100,1115,,9999,,,,,,38,2024,5,69,4,1,5,1,3,0,2,3,1,4,3,1,1,1,9,9,9,0,0,9,6,61,614,0,14,3,159667,619257
2024008776,1,1,3,0,,,,,2,20,110,8075,20,2024,9,28,4,1,6,3,2,1,0,1,1,4,3,11,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179720,661608
2024008779,1,1,2,510,9000,,9999,,,,,,12,2024,12,54,4,1,5,1,1,3,0,1,1,2,3,1,1,1,9,9,6,0,0,9,2,24,241,99,26,2,224714,746138
2024008791,1,1,2,3000,1215,,9999,,,,,,61,2024,9,85,4,5,2,2,1,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,1,11,111,0,12,3,215839,629739
2024008796,1,1,3,0,,,,,20,0,216,8057,20,2024,5,62,4,1,1,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182297,669600
2024008805,1,1,1,6500,422,644,,9800557,,,,,12,2024,6,31,4,1,4,3,2,0,3,1,1,5,3,1,1,1,9,9,9,0,0,9,3,32,324,0,14,1,190314,705561
2024008806,1,1,3,0,,,,,444,5533,382,2059,51,2024,3,71,4,5,6,3,2,0,2,1,1,3,3,6,1,1,9,9,9,0,0,9,4,42,421,99,99,1,199213,683131
2024008839,1,1,3,0,,,,,44,412,341,867,52,2024,1,4,4,5,6,2,1,0,2,5,1,5,3,3,1,1,9,9,5,8,0,9,4,44,442,99,99,1,183236,656523
2024008846,1,1,4,0,,,,,,,,,12,2024,2,34,4,1,7,1,10,3,0,4,3,1,3,1,2,2,9,9,9,0,0,9,9,99,999,99,99,9,,
